date,time,code,open,high,low,close,volume,amount,adjustflag
2022-06-23,20220623103000000,sh.600000,7.9300,7.9600,7.9300,7.9500,2862104,22745924.0000,3
2022-06-23,20220623110000000,sh.600000,7.9500,7.9600,7.9300,7.9400,1479359,11751570.0000,3
2022-06-23,20220623113000000,sh.600000,7.9400,7.9500,7.9200,7.9200,1037200,8226723.0000,3
2022-06-23,20220623133000000,sh.600000,7.9200,7.9400,7.9200,7.9300,1394701,11057200.0000,3
2022-06-23,20220623140000000,sh.600000,7.9300,7.9700,7.9300,7.9600,3449856,27445854.0000,3
2022-06-23,20220623143000000,sh.600000,7.9600,7.9700,7.9500,7.9600,4445755,35390886.0000,3
2022-06-23,20220623150000000,sh.600000,7.9600,7.9700,7.9500,7.9700,4907501,39080305.0000,3
2022-06-24,20220624100000000,sh.600000,7.9700,7.9800,7.9300,7.9400,3559314,28302269.0000,3
2022-06-24,20220624103000000,sh.600000,7.9400,7.9800,7.9400,7.9500,5178500,41243497.0000,3
2022-06-24,20220624110000000,sh.600000,7.9500,7.9700,7.9300,7.9300,2066100,16423519.0000,3
2022-06-24,20220624113000000,sh.600000,7.9400,7.9500,7.9300,7.9300,1423600,11295441.0000,3
2022-06-24,20220624133000000,sh.600000,7.9300,7.9500,7.9300,7.9300,1736200,13787897.0000,3
2022-06-24,20220624140000000,sh.600000,7.9400,7.9800,7.9300,7.9700,3612408,28738218.0000,3
2022-06-24,20220624143000000,sh.600000,7.9700,7.9800,7.9600,7.9800,2200431,17541362.0000,3
2022-06-24,20220624150000000,sh.600000,7.9700,7.9800,7.9500,7.9500,3888769,30961910.0000,3
2022-06-27,20220627100000000,sh.600000,7.9500,8.0000,7.9400,7.9900,6251260,49892908.0000,3
2022-06-27,20220627103000000,sh.600000,8.0000,8.0000,7.9700,7.9800,2715780,21694028.0000,3
2022-06-27,20220627110000000,sh.600000,7.9800,8.0000,7.9800,8.0000,3151200,25191325.0000,3
2022-06-27,20220627113000000,sh.600000,8.0000,8.0100,7.9900,7.9900,2308925,18469422.0000,3
2022-06-27,20220627133000000,sh.600000,7.9900,8.0000,7.9700,7.9700,2303075,18389140.0000,3
2022-06-27,20220627140000000,sh.600000,7.9800,7.9800,7.9600,7.9700,2260300,18021738.0000,3
2022-06-27,20220627143000000,sh.600000,7.9700,7.9800,7.9600,7.9700,2021543,16107495.0000,3
2022-06-27,20220627150000000,sh.600000,7.9800,7.9800,7.9600,7.9700,3055636,24364950.0000,3
2022-06-28,20220628100000000,sh.600000,7.9700,8.0000,7.9600,7.9900,3617300,28881207.0000,3
2022-06-28,20220628103000000,sh.600000,7.9900,7.9900,7.9800,7.9800,1920358,15332464.0000,3
2022-06-28,20220628110000000,sh.600000,7.9800,8.0000,7.9800,7.9800,1781001,14226258.0000,3
2022-06-28,20220628113000000,sh.600000,7.9800,7.9900,7.9800,7.9800,1530900,12225937.0000,3
2022-06-28,20220628133000000,sh.600000,7.9900,7.9900,7.9800,7.9900,1148786,9170737.0000,3
2022-06-28,20220628140000000,sh.600000,7.9900,8.0000,7.9800,7.9900,2051955,16389232.0000,3
2022-06-28,20220628143000000,sh.600000,7.9800,8.0300,7.9800,8.0200,6612007,52916312.0000,3
2022-06-28,20220628150000000,sh.600000,8.0200,8.0400,8.0100,8.0400,7066771,56729515.0000,3
2022-06-29,20220629100000000,sh.600000,8.0100,8.0500,8.0000,8.0200,5161805,41442985.0000,3
2022-06-29,20220629103000000,sh.600000,8.0200,8.0600,8.0200,8.0300,3113117,25048071.0000,3
2022-06-29,20220629110000000,sh.600000,8.0300,8.0400,8.0100,8.0200,2566500,20597832.0000,3
2022-06-29,20220629113000000,sh.600000,8.0200,8.0400,8.0100,8.0200,1693807,13598768.0000,3
2022-06-29,20220629133000000,sh.600000,8.0300,8.0400,8.0200,8.0200,2427230,19490730.0000,3
2022-06-29,20220629140000000,sh.600000,8.0200,8.0400,8.0200,8.0200,2192148,17605709.0000,3
2022-06-29,20220629143000000,sh.600000,8.0200,8.0500,8.0200,8.0500,3725955,29952370.0000,3
2022-06-29,20220629150000000,sh.600000,8.0500,8.0500,8.0200,8.0500,9419185,75740830.0000,3
2022-06-30,20220630100000000,sh.600000,8.0500,8.0600,8.0100,8.0400,3997879,32118405.0000,3
2022-06-30,20220630103000000,sh.600000,8.0500,8.0500,8.0200,8.0400,3200007,25707240.0000,3
2022-06-30,20220630110000000,sh.600000,8.0400,8.0500,8.0300,8.0400,1747900,14047980.0000,3
2022-06-30,20220630113000000,sh.600000,8.0300,8.0500,8.0300,8.0300,2127883,17107990.0000,3
2022-06-30,20220630133000000,sh.600000,8.0400,8.0500,8.0200,8.0400,3427760,27544079.0000,3
2022-06-30,20220630140000000,sh.600000,8.0400,8.0500,8.0300,8.0300,2045828,16443667.0000,3
2022-06-30,20220630143000000,sh.600000,8.0300,8.0500,8.0200,8.0300,2378980,19109441.0000,3
2022-06-30,20220630150000000,sh.600000,8.0300,8.0300,8.0000,8.0100,4443380,35612278.0000,3
2022-07-01,20220701100000000,sh.600000,8.0100,8.0400,7.9800,7.9900,4511789,36120825.0000,3
2022-07-01,20220701103000000,sh.600000,7.9900,8.0000,7.9800,8.0000,1945453,15552094.0000,3
2022-07-01,20220701110000000,sh.600000,8.0000,8.0000,7.9800,7.9900,2272531,18164902.0000,3
2022-07-01,20220701113000000,sh.600000,7.9900,8.0000,7.9800,7.9800,1400413,11186827.0000,3
2022-07-01,20220701133000000,sh.600000,7.9900,8.0000,7.9800,8.0000,1633637,13045238.0000,3
2022-07-01,20220701140000000,sh.600000,7.9900,8.0000,7.9800,7.9900,1223696,9776845.0000,3
2022-07-01,20220701143000000,sh.600000,7.9900,8.0000,7.9800,8.0000,1531221,12231368.0000,3
2022-07-01,20220701150000000,sh.600000,8.0000,8.0000,7.9800,7.9900,3328047,26573556.0000,3
2022-07-04,20220704100000000,sh.600000,7.9900,8.0000,7.9400,7.9500,5665300,45123073.0000,3
2022-07-04,20220704103000000,sh.600000,7.9500,7.9700,7.9400,7.9600,2088443,16611579.0000,3
2022-07-04,20220704110000000,sh.600000,7.9600,7.9700,7.9500,7.9600,1306244,10397699.0000,3
2022-07-04,20220704113000000,sh.600000,7.9600,7.9700,7.9500,7.9600,1097600,8732219.0000,3
2022-07-04,20220704133000000,sh.600000,7.9700,7.9700,7.9500,7.9600,1250101,9951995.0000,3
2022-07-04,20220704140000000,sh.600000,7.9600,7.9700,7.9500,7.9600,1787903,14232652.0000,3
2022-07-04,20220704143000000,sh.600000,7.9600,7.9700,7.9500,7.9600,1828300,14544299.0000,3
2022-07-04,20220704150000000,sh.600000,7.9600,7.9700,7.9500,7.9600,3198118,25453573.0000,3
2022-07-05,20220705100000000,sh.600000,7.9600,8.0000,7.9500,7.9700,3989731,31869784.0000,3
2022-07-05,20220705103000000,sh.600000,7.9700,8.0000,7.9700,7.9900,2747981,21943662.0000,3
2022-07-05,20220705110000000,sh.600000,7.9800,8.0000,7.9600,7.9700,2352703,18779876.0000,3
2022-07-05,20220705113000000,sh.600000,7.9700,7.9700,7.9400,7.9500,2896917,23034595.0000,3
2022-07-05,20220705133000000,sh.600000,7.9600,7.9800,7.9500,7.9600,2186529,17403609.0000,3
2022-07-05,20220705140000000,sh.600000,7.9700,7.9700,7.9400,7.9400,2213400,17607115.0000,3
2022-07-05,20220705143000000,sh.600000,7.9400,7.9700,7.9400,7.9700,2170286,17255712.0000,3
2022-07-05,20220705150000000,sh.600000,7.9600,7.9800,7.9500,7.9800,2764696,22029910.0000,3
2022-07-06,20220706100000000,sh.600000,7.9700,7.9800,7.9200,7.9200,5680329,45113430.0000,3
2022-07-06,20220706103000000,sh.600000,7.9200,7.9300,7.9000,7.9100,5089413,40262487.0000,3
2022-07-06,20220706110000000,sh.600000,7.9100,7.9200,7.9000,7.9100,2912601,23020864.0000,3
2022-07-06,20220706113000000,sh.600000,7.9100,7.9200,7.9000,7.9000,2184773,17272400.0000,3
2022-07-06,20220706133000000,sh.600000,7.9000,7.9100,7.8900,7.9000,2046014,16165130.0000,3
2022-07-06,20220706140000000,sh.600000,7.9100,7.9100,7.8900,7.8900,1873386,14801078.0000,3
2022-07-06,20220706143000000,sh.600000,7.8900,7.9000,7.8700,7.8900,5360400,42259120.0000,3
2022-07-06,20220706150000000,sh.600000,7.8900,7.9000,7.8800,7.9000,3682742,29068623.0000,3
2022-07-07,20220707100000000,sh.600000,7.8800,7.9200,7.8800,7.9000,3662648,28916174.0000,3
2022-07-07,20220707103000000,sh.600000,7.8900,7.9200,7.8900,7.9000,1948450,15407422.0000,3
2022-07-07,20220707110000000,sh.600000,7.9100,7.9100,7.8900,7.9000,1116893,8825225.0000,3
2022-07-07,20220707113000000,sh.600000,7.9000,7.9100,7.8900,7.9000,918236,7254313.0000,3
2022-07-07,20220707133000000,sh.600000,7.9000,7.9100,7.9000,7.9000,1580772,12491247.0000,3
2022-07-07,20220707140000000,sh.600000,7.9100,7.9100,7.8800,7.8800,2341870,18472258.0000,3
2022-07-07,20220707143000000,sh.600000,7.8800,7.9000,7.8600,7.8800,3726768,29353389.0000,3
2022-07-07,20220707150000000,sh.600000,7.8800,7.8900,7.8700,7.8700,3340758,26314142.0000,3
2022-07-08,20220708100000000,sh.600000,7.9000,7.9000,7.8700,7.8800,2637500,20806057.0000,3
2022-07-08,20220708103000000,sh.600000,7.8800,7.9000,7.8700,7.9000,1519992,11985349.0000,3
2022-07-08,20220708110000000,sh.600000,7.9000,7.9000,7.8800,7.8800,1611500,12721290.0000,3
2022-07-08,20220708113000000,sh.600000,7.8800,7.9000,7.8800,7.8900,1097243,8658380.0000,3
2022-07-08,20220708133000000,sh.600000,7.8900,7.9000,7.8900,7.8900,1247000,9843632.0000,3
2022-07-08,20220708140000000,sh.600000,7.9000,7.9000,7.8800,7.8900,1186729,9363078.0000,3
2022-07-08,20220708143000000,sh.600000,7.8800,7.9000,7.8800,7.8900,1235933,9749655.0000,3
2022-07-08,20220708150000000,sh.600000,7.8900,7.9000,7.8800,7.8800,1843293,14537616.0000,3
2022-07-11,20220711100000000,sh.600000,7.8700,7.9000,7.8600,7.8900,3329257,26249021.0000,3
2022-07-11,20220711103000000,sh.600000,7.8900,7.8900,7.8700,7.8700,1871930,14748421.0000,3
2022-07-11,20220711110000000,sh.600000,7.8700,7.8800,7.8600,7.8700,1592075,12532153.0000,3
2022-07-11,20220711113000000,sh.600000,7.8700,7.8800,7.8700,7.8800,1617811,12740935.0000,3
2022-07-11,20220711133000000,sh.600000,7.8800,7.8900,7.8700,7.8900,1469330,11582728.0000,3
2022-07-11,20220711140000000,sh.600000,7.8800,7.8900,7.8800,7.8800,974630,7684048.0000,3
2022-07-11,20220711143000000,sh.600000,7.8800,7.8900,7.8800,7.8900,1680568,13254737.0000,3
2022-07-11,20220711150000000,sh.600000,7.8900,7.8900,7.8700,7.8700,3659871,28844514.0000,3
2022-07-12,20220712100000000,sh.600000,7.8600,7.9400,7.8600,7.9300,6859669,54300650.0000,3
2022-07-12,20220712103000000,sh.600000,7.9400,7.9400,7.9100,7.9200,1729700,13705844.0000,3
2022-07-12,20220712110000000,sh.600000,7.9200,7.9300,7.9100,7.9300,1525997,12085937.0000,3
2022-07-12,20220712113000000,sh.600000,7.9200,7.9300,7.9100,7.9100,1152400,9124986.0000,3
2022-07-12,20220712133000000,sh.600000,7.9100,7.9200,7.9000,7.9200,2002633,15839430.0000,3
2022-07-12,20220712140000000,sh.600000,7.9200,7.9300,7.9100,7.9200,1625226,12869356.0000,3
2022-07-12,20220712143000000,sh.600000,7.9200,7.9200,7.9100,7.9200,1366100,10808177.0000,3
2022-07-12,20220712150000000,sh.600000,7.9200,7.9300,7.9000,7.9100,3628073,28699372.0000,3
2022-07-13,20220713100000000,sh.600000,7.9300,7.9400,7.9000,7.9000,5283402,41827504.0000,3
2022-07-13,20220713103000000,sh.600000,7.9100,7.9100,7.8700,7.8900,2992050,23616029.0000,3
2022-07-13,20220713110000000,sh.600000,7.8800,7.9000,7.8700,7.8900,3618538,28519431.0000,3
2022-07-13,20220713113000000,sh.600000,7.8800,7.9000,7.8800,7.8900,1645034,12972020.0000,3
2022-07-13,20220713133000000,sh.600000,7.9000,7.9000,7.8700,7.8700,3021674,23808760.0000,3
2022-07-13,20220713140000000,sh.600000,7.8700,7.8800,7.8600,7.8600,3805400,29943652.0000,3
2022-07-13,20220713143000000,sh.600000,7.8700,7.8700,7.8500,7.8700,5734090,45069470.0000,3
2022-07-13,20220713150000000,sh.600000,7.8700,7.8700,7.8500,7.8500,4406335,34617988.0000,3
2022-07-14,20220714100000000,sh.600000,7.8400,7.8600,7.7500,7.8000,16162260,125743003.0000,3
2022-07-14,20220714103000000,sh.600000,7.7800,7.8000,7.7700,7.7800,3621662,28183393.0000,3
2022-07-14,20220714110000000,sh.600000,7.7800,7.7900,7.7700,7.7800,2653700,20633203.0000,3
2022-07-14,20220714113000000,sh.600000,7.7800,7.7900,7.7700,7.7900,1673336,13028593.0000,3
2022-07-14,20220714133000000,sh.600000,7.7900,7.8000,7.7700,7.7800,3015064,23466107.0000,3
2022-07-14,20220714140000000,sh.600000,7.7800,7.7800,7.7600,7.7600,4302101,33419686.0000,3
2022-07-14,20220714143000000,sh.600000,7.7600,7.7800,7.7600,7.7700,3972230,30848863.0000,3
2022-07-14,20220714150000000,sh.600000,7.7700,7.7900,7.7500,7.7900,5165525,40118560.0000,3
2022-07-15,20220715100000000,sh.600000,7.7600,7.8000,7.7400,7.7800,9324985,72366596.0000,3
2022-07-15,20220715103000000,sh.600000,7.7800,7.7900,7.7800,7.7800,2230126,17363766.0000,3
2022-07-15,20220715110000000,sh.600000,7.7900,7.7900,7.7600,7.7700,3535374,27481758.0000,3
2022-07-15,20220715113000000,sh.600000,7.7700,7.7700,7.7400,7.7400,4328236,33546316.0000,3
2022-07-15,20220715133000000,sh.600000,7.7500,7.7600,7.7400,7.7600,3826291,29639372.0000,3
2022-07-15,20220715140000000,sh.600000,7.7500,7.7600,7.7300,7.7400,4350284,33666361.0000,3
2022-07-15,20220715143000000,sh.600000,7.7400,7.7400,7.7100,7.7300,6943980,53619018.0000,3
2022-07-15,20220715150000000,sh.600000,7.7200,7.7300,7.6500,7.6700,12588356,96774205.0000,3
2022-07-18,20220718100000000,sh.600000,7.6800,7.7500,7.6800,7.7500,4886878,37755556.0000,3
2022-07-18,20220718103000000,sh.600000,7.7400,7.7700,7.7400,7.7700,4285438,33254884.0000,3
2022-07-18,20220718110000000,sh.600000,7.7600,7.7800,7.7600,7.7700,2631164,20443972.0000,3
2022-07-18,20220718113000000,sh.600000,7.7700,7.7700,7.7500,7.7600,1602236,12442548.0000,3
2022-07-18,20220718133000000,sh.600000,7.7600,7.7800,7.7500,7.7700,2624500,20373058.0000,3
2022-07-18,20220718140000000,sh.600000,7.7700,7.7800,7.7600,7.7800,1898857,14757141.0000,3
2022-07-18,20220718143000000,sh.600000,7.7800,7.7800,7.7600,7.7700,2795953,21733467.0000,3
2022-07-18,20220718150000000,sh.600000,7.7700,7.7900,7.7700,7.7900,4439206,34526565.0000,3
2022-07-19,20220719100000000,sh.600000,7.7900,7.8100,7.7700,7.7800,6372400,49603025.0000,3
2022-07-19,20220719103000000,sh.600000,7.7800,7.8000,7.7700,7.7800,3780654,29425781.0000,3
2022-07-19,20220719110000000,sh.600000,7.7800,7.8000,7.7700,7.7700,2713700,21111048.0000,3
2022-07-19,20220719113000000,sh.600000,7.7700,7.7900,7.7700,7.7800,1801860,14015784.0000,3
2022-07-19,20220719133000000,sh.600000,7.7800,7.7900,7.7700,7.7700,2495000,19406652.0000,3
2022-07-19,20220719140000000,sh.600000,7.7700,7.7900,7.7700,7.7800,2864994,22290393.0000,3
2022-07-19,20220719143000000,sh.600000,7.7900,7.8200,7.7800,7.8100,3154221,24608839.0000,3
2022-07-19,20220719150000000,sh.600000,7.8200,7.8200,7.8000,7.8100,5689475,44430291.0000,3
2022-07-20,20220720100000000,sh.600000,7.8500,7.8500,7.7900,7.8000,7189877,56157589.0000,3
2022-07-20,20220720103000000,sh.600000,7.8000,7.8100,7.7900,7.8000,4850372,37829509.0000,3
2022-07-20,20220720110000000,sh.600000,7.8000,7.8100,7.7900,7.8000,2484465,19371285.0000,3
2022-07-20,20220720113000000,sh.600000,7.8000,7.8000,7.7800,7.7900,4603311,35859597.0000,3
2022-07-20,20220720133000000,sh.600000,7.7900,7.7900,7.7700,7.7800,5015700,39014361.0000,3
2022-07-20,20220720140000000,sh.600000,7.7800,7.7800,7.7700,7.7700,2473602,19229370.0000,3
2022-07-20,20220720143000000,sh.600000,7.7700,7.8000,7.7700,7.7900,5004301,38936988.0000,3
2022-07-20,20220720150000000,sh.600000,7.7900,7.8100,7.7800,7.7900,8091774,63066709.0000,3
2022-07-21,20220721100000000,sh.600000,7.4000,7.4100,7.3300,7.3500,16029597,118073043.0000,3
2022-07-21,20220721103000000,sh.600000,7.3400,7.3500,7.3300,7.3300,5966900,43779635.0000,3
2022-07-21,20220721110000000,sh.600000,7.3400,7.3500,7.3300,7.3500,2566812,18841221.0000,3
2022-07-21,20220721113000000,sh.600000,7.3500,7.3600,7.3400,7.3600,2168000,15938957.0000,3
2022-07-21,20220721133000000,sh.600000,7.3600,7.3600,7.3500,7.3500,1552027,11418331.0000,3
2022-07-21,20220721140000000,sh.600000,7.3600,7.3600,7.3400,7.3600,1801586,13246820.0000,3
2022-07-21,20220721143000000,sh.600000,7.3600,7.3700,7.3500,7.3500,2337414,17197600.0000,3
2022-07-21,20220721150000000,sh.600000,7.3600,7.3600,7.3300,7.3300,9119249,66912601.0000,3
2022-07-22,20220722100000000,sh.600000,7.3400,7.3800,7.3400,7.3700,4626493,34059507.0000,3
2022-07-22,20220722103000000,sh.600000,7.3800,7.3800,7.3700,7.3700,2284005,16844867.0000,3
2022-07-22,20220722110000000,sh.600000,7.3700,7.3800,7.3500,7.3600,1913208,14087126.0000,3
2022-07-22,20220722113000000,sh.600000,7.3600,7.3600,7.3400,7.3400,1582282,11629523.0000,3
2022-07-22,20220722133000000,sh.600000,7.3500,7.3600,7.3400,7.3500,1749400,12862687.0000,3
2022-07-22,20220722140000000,sh.600000,7.3600,7.3600,7.3400,7.3500,1486700,10921850.0000,3
2022-07-22,20220722143000000,sh.600000,7.3500,7.3600,7.3400,7.3500,1119500,8223105.0000,3
2022-07-22,20220722150000000,sh.600000,7.3400,7.3800,7.3400,7.3500,4899208,36085325.0000,3
2022-07-25,20220725100000000,sh.600000,7.3300,7.3800,7.3300,7.3700,3109716,22876926.0000,3
2022-07-25,20220725103000000,sh.600000,7.3700,7.3700,7.3400,7.3500,1773800,13042637.0000,3
2022-07-25,20220725110000000,sh.600000,7.3500,7.3600,7.3400,7.3600,755876,5556046.0000,3
2022-07-25,20220725113000000,sh.600000,7.3500,7.3600,7.3400,7.3500,1154007,8483646.0000,3
2022-07-25,20220725133000000,sh.600000,7.3600,7.3700,7.3500,7.3600,3260900,23996890.0000,3
2022-07-25,20220725140000000,sh.600000,7.3600,7.3700,7.3500,7.3500,1434600,10556009.0000,3
2022-07-25,20220725143000000,sh.600000,7.3600,7.3700,7.3400,7.3600,3061282,22527308.0000,3
2022-07-25,20220725150000000,sh.600000,7.3600,7.3700,7.3400,7.3500,2543779,18705382.0000,3
2022-07-26,20220726100000000,sh.600000,7.3600,7.3800,7.3400,7.3500,2685948,19766203.0000,3
2022-07-26,20220726103000000,sh.600000,7.3500,7.3700,7.3500,7.3600,3377831,24854930.0000,3
2022-07-26,20220726110000000,sh.600000,7.3600,7.3700,7.3500,7.3700,2177800,16027851.0000,3
2022-07-26,20220726113000000,sh.600000,7.3600,7.3900,7.3600,7.3800,2268709,16737982.0000,3
2022-07-26,20220726133000000,sh.600000,7.3700,7.3900,7.3700,7.3800,1348878,9960042.0000,3
2022-07-26,20220726140000000,sh.600000,7.3900,7.3900,7.3700,7.3800,1601301,11810814.0000,3
2022-07-26,20220726143000000,sh.600000,7.3800,7.3800,7.3700,7.3700,2218743,16364580.0000,3
2022-07-26,20220726150000000,sh.600000,7.3700,7.3800,7.3700,7.3800,3051359,22508221.0000,3
2022-07-27,20220727100000000,sh.600000,7.3600,7.3700,7.3300,7.3300,4191868,30804791.0000,3
2022-07-27,20220727103000000,sh.600000,7.3300,7.3500,7.3300,7.3500,1668330,12242549.0000,3
2022-07-27,20220727110000000,sh.600000,7.3500,7.3500,7.3300,7.3500,1421441,10436921.0000,3
2022-07-27,20220727113000000,sh.600000,7.3500,7.3500,7.3300,7.3400,1228496,9016881.0000,3
2022-07-27,20220727133000000,sh.600000,7.3400,7.3500,7.3300,7.3400,1667536,12238871.0000,3
2022-07-27,20220727140000000,sh.600000,7.3400,7.3500,7.3400,7.3500,712801,5236329.0000,3
2022-07-27,20220727143000000,sh.600000,7.3500,7.3600,7.3400,7.3400,1940772,14256248.0000,3
2022-07-27,20220727150000000,sh.600000,7.3400,7.3500,7.3300,7.3400,4205173,30852739.0000,3
2022-07-28,20220728100000000,sh.600000,7.3500,7.3700,7.3200,7.3300,5790500,42530852.0000,3
2022-07-28,20220728103000000,sh.600000,7.3300,7.3600,7.3200,7.3500,4343500,31888989.0000,3
2022-07-28,20220728110000000,sh.600000,7.3600,7.3600,7.3500,7.3600,1740406,12803790.0000,3
2022-07-28,20220728113000000,sh.600000,7.3600,7.3600,7.3400,7.3400,1701399,12505178.0000,3
2022-07-28,20220728133000000,sh.600000,7.3500,7.3600,7.3400,7.3500,1194000,8771124.0000,3
2022-07-28,20220728140000000,sh.600000,7.3400,7.3500,7.3300,7.3500,1051751,7722327.0000,3
2022-07-28,20220728143000000,sh.600000,7.3500,7.3500,7.3300,7.3300,1292400,9484017.0000,3
2022-07-28,20220728150000000,sh.600000,7.3400,7.3400,7.3300,7.3300,4410416,32341146.0000,3
2022-07-29,20220729100000000,sh.600000,7.3500,7.3500,7.3300,7.3300,7127759,52323283.0000,3
2022-07-29,20220729103000000,sh.600000,7.3400,7.3500,7.3300,7.3300,2645579,19409230.0000,3
2022-07-29,20220729110000000,sh.600000,7.3300,7.3300,7.3000,7.3100,5969194,43678486.0000,3
2022-07-29,20220729113000000,sh.600000,7.3100,7.3100,7.2900,7.2900,3811401,27808170.0000,3
2022-07-29,20220729133000000,sh.600000,7.2900,7.3000,7.2700,7.2800,3742898,27260337.0000,3
2022-07-29,20220729140000000,sh.600000,7.2800,7.3000,7.2700,7.2900,3868100,28164498.0000,3
2022-07-29,20220729143000000,sh.600000,7.2900,7.2900,7.2500,7.2600,7347208,53356765.0000,3
2022-07-29,20220729150000000,sh.600000,7.2600,7.2600,7.2300,7.2600,9361177,67837775.0000,3
